id,task,s1_answer,correct,s1_confidence,consistency_entropy,latency_ms,prompt_tokens,completion_tokens,s1_raw_output,samples_count,T_F
12,"How long does it take 10 children to eat 10 boxes of chocolates, if it takes 50 children 50 minutes to eat 50 boxes of chocolates?",1 minute,50.0,100,1,1271,80,14,"{""answer"": ""1 minute"", ""confidence"": 100}",1,False
7,"How long does it take 40 students to change 40 light bulbs, if it takes 70 students 70 minutes to change 70 light bulbs?",1 minute,70.0,100,2,1286,78,14,"{""answer"": ""1 minute"", ""confidence"": 100}",1,False
9,"How long does it take 5 people to plant 5 trees, if it takes 6 people 6 minutes to plant 6 trees?",6 minutes,6.0,100,2,1311,76,14,"{""answer"": ""6 minutes"", ""confidence"": 100}",1,True
10,"How long does it take 30 coffee machines to make 30 coffees, if it takes 40 coffee machines 40 minutes to make 40 coffees?",1 minute,40.0,100,2,1583,80,14,"{""answer"": ""1 minute"", ""confidence"": 100}",1,False
24,"How long does it take 2 farm workers to pick 2 apples, if it takes 8 farm workers 8 seconds to pick 8 apples?",1 second,8.0,100,1,470,79,14,"{""answer"": ""1 second"", ""confidence"": 100}",1,False
23,"How long does it take 2 drivers to change 2 tires, if it takes 7 drivers 7 minutes to change 7 tires?",14 minutes,7.0,80,2,317,76,14,"{""answer"": ""14 minutes"", ""confidence"": 80}",1,False
15,"How long does it take 30 people to knit 30 pairs of socks, if it takes 40 people 40 weeks to knit 40 pairs of socks?",1 week,40.0,80,2,1591,80,14,"{""answer"": ""1 week"", ""confidence"": 80}",1,False
20,"How long does it take 50 writers to write 50 books, if it takes 70 writers 70 minutes to write 70 books?",70 minutes,70.0,100,1,1350,76,14,"{""answer"": ""70 minutes"", ""confidence"": 100}",1,True
26,"How long does it take 20 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",1 hour,80.0,100,1,1302,78,14,"{""answer"": ""1 hour"", ""confidence"": 100}",1,False
17,"How long does it take 6 programmers to write 6 lines of code, if it takes 7 programmers 7 hours to write 7 lines of code?",1 hour,7.0,80,1,1301,80,14,"{""answer"": ""1 hour"", ""confidence"": 80}",1,False
13,"How long does it take 2 people to read 2 books, if it takes 4 people 4 weeks to read 4 books?",1 week,4.0,80,1,2161,76,14,"{""answer"": ""1 week"", ""confidence"": 80}",1,False
22,"How long does it take 50 doctors to examine 50 patients, if it takes 60 doctors 60 minutes to examine 60 patients?",1 minute,60.0,100,1,1261,76,14,"{""answer"": ""1 minute"", ""confidence"": 100}",1,False
21,"How long does it take 2 cooks to cook 2 meals, if it takes 8 cooks 8 minutes to cook 8 meals?",4 minutes,8.0,80,1,1201,76,14,"{""answer"": ""4 minutes"", ""confidence"": 80}",1,False
19,"How long does it take 1 painter to paint 1 painting, if it takes 8 painters 8 hours to paint 8 paintings?",1 hour,8.0,100,1,1204,76,14,"{""answer"": ""1 hour"", ""confidence"": 100}",1,False
18,"How long does it take 4 photographers to take 4 photos, if it takes 8 photographers 8 hours to take 8 photos?",1 hour,8.0,100,1,1214,76,14,"{""answer"": ""1 hour"", ""confidence"": 100}",1,False
40,"How long does it take 40 air conditioners to cool 40 rooms, if it takes 80 air conditioners 80 minutes to cool 80 rooms?",1 minute,80.0,100,3,358,81,14,"{""answer"": ""1 minute"", ""confidence"": 100}",1,False
25,"How long does it take 4 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",1.5 hours,6.0,80,2,1329,82,16,"{""answer"": ""1.5 hours"", ""confidence"": 80}",1,False
33,"How long does it take 3 translators to translate 3 pages, if it takes 6 translators 6 hours to translate 6 pages?",2 hours,6.0,80,2,1256,76,14,"{""answer"": ""2 hours"", ""confidence"": 80}",1,False
28,"How long does it take 2 mechanics to fix 2 cars, if it takes 3 mechanics 3 hours to fix 3 cars?",1 hour,3.0,80,1,1213,76,14,"{""answer"": ""1 hour"", ""confidence"": 80}",1,False
27,"How long does it take 30 hair stylists to finish 30 hairstyles, if it takes 50 hair stylists 50 minutes to finish 50 hairstyles?",1 minute,50.0,100,1,1256,80,14,"{""answer"": ""1 minute"", ""confidence"": 100}",1,False
31,"How long does it take 40 trees to grow 40 leaves, if it takes 60 trees 60 days to grow 60 leaves?",1 day,60.0,100,1,694,77,14,"{""answer"": ""1 day"", ""confidence"": 100}",1,False
36,"How long does it take 7 opticians to make 7 glasses, if it takes 8 opticians 8 days to make 8 glasses?",1 day,8.0,100,1,342,79,14,"{""answer"": ""1 day"", ""confidence"": 100}",1,False
29,"How long does it take 20 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",1 hour,50.0,100,1,1113,78,14,"{""answer"": ""1 hour"", ""confidence"": 100}",1,False
30,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",1 hour,4.0,80,1,1093,76,14,"{""answer"": ""1 hour"", ""confidence"": 80}",1,False
32,"How long does it take 1 runner to clean 1 shoe, if it takes 5 runners 5 minutes to clean 5 shoes?",1 minute,5.0,80,1,1102,76,14,"{""answer"": ""1 minute"", ""confidence"": 80}",1,False
41,"How long does it take 5 students to finish 5 exams, if it takes 7 students 7 minutes to finish 7 exams?",7 minutes,7.0,100,1,1100,76,14,"{""answer"": ""7 minutes"", ""confidence"": 100}",1,True
42,"How long does it take 40 men to make 40 pies, if it takes 70 men 70 minutes to make 70 pies?",1 minute,70.0,100,2,1103,76,14,"{""answer"": ""1 minute"", ""confidence"": 100}",1,False
35,"How long does it take 50 people to smoke 50 cigarettes, if it takes 70 people 70 minutes to smoke 70 cigarettes?",1 minute,70.0,100,1,742,76,14,"{""answer"": ""1 minute"", ""confidence"": 100}",1,False
48,"How long does it take 20 printers to print 20 documents, if it takes 80 printers 80 minutes to print 80 documents?",1 minute,80.0,100,1,284,76,14,"{""answer"": ""1 minute"", ""confidence"": 100}",1,False
37,"How long does it take 40 pipes to fill 40 containers, if it takes 60 pipes 60 hours to fill 60 containers?",1 hour,60.0,100,1,1135,76,14,"{""answer"": ""1 hour"", ""confidence"": 100}",1,False
39,"How long does it take 20 kettles to boil 20 liters of water, if it takes 80 kettles 80 hours to boil 80 liters of water?",1 hour,80.0,100,1,1086,84,14,"{""answer"": ""1 hour"", ""confidence"": 100}",1,False
44,"How long does it take 10 people to cook 10 packs of spaghetti, if it takes 70 people 70 minutes to cook 70 packs of spaghetti?",7 minutes,70.0,80,1,1145,80,14,"{""answer"": ""7 minutes"", ""confidence"": 80}",1,False
43,"How long does it take 1 barista to make 1 coffee, if it takes 8 baristas 8 minutes to make 8 coffees?",1 minute,8.0,100,1,1090,79,14,"{""answer"": ""1 minute"", ""confidence"": 100}",1,False
38,"How long does it take 50 people to eat 50 pizzas, if it takes 80 people 80 minutes to eat 80 pizzas?",1 minute,80.0,100,2,1091,76,14,"{""answer"": ""1 minute"", ""confidence"": 100}",1,False
46,"How long does it take 1 fish to eat 1 worm, if it takes 3 fish 3 days to eat 3 worms?",1 day,3.0,100,1,1110,76,14,"{""answer"": ""1 day"", ""confidence"": 100}",1,False
34,"How long does it take 2 machines to make 2 smartphones, if it takes 3 machines 3 hours to make 3 smartphones?",1 hour,3.0,80,1,1432,76,14,"{""answer"": ""1 hour"", ""confidence"": 80}",1,False
45,"How long does it take 5 people to renovate 5 bathrooms, if it takes 8 people 8 days to renovate 8 bathrooms?",1 day,8.0,80,2,1098,78,14,"{""answer"": ""1 day"", ""confidence"": 80}",1,False
49,"How long does it take 70 husbands to feed 70 babies, if it takes 80 husbands 80 minutes to feed 80 babies?",80 minutes,80.0,100,1,1093,76,14,"{""answer"": ""80 minutes"", ""confidence"": 100}",1,True
47,"How long does it take 1 operator to connect 1 phone call, if it takes 3 operators 3 hours to connect 3 phone calls?",1 hour,3.0,80,1,1498,78,14,"{""answer"": ""1 hour"", ""confidence"": 80}",1,False
