id,task,s1_answer,correct,s1_confidence,consistency_entropy,latency_ms,prompt_tokens,completion_tokens,s1_raw_output,samples_count,T_F
37,A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs $10 more than the toy. How much does the toy cost?,$1.50,1.5,100,2,634,80,18,"{""answer"": ""$1.50"", ""confidence"": 100}",1,True
18,A tube of toothpaste and a pear together cost $12. The tube of toothpaste costs $10 more than the pear. How much does the pear cost?,1,1.0,100,1,1156,82,14,"{""answer"": ""1"", ""confidence"": 100}",1,True
35,A CD and a pan together cost $13. The CD costs $10 more than the pan. How much does the pan cost?,3,1.5,100,2,544,76,15,"{""answer"": ""3"", ""confidence"": 100}",1,False
15,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,1,1.0,100,1,1222,82,15,"{""answer"": ""1"", ""confidence"": 100}",1,True
23,A hat and a mouse together cost $540. The hat costs $500 more than the mouse. How much does the mouse cost?,20,20.0,100,1,1291,78,15,"{""answer"": 20, ""confidence"": 100}",1,True
21,A toy and a microwave oven together cost $5.40. The toy costs $5 more than the microwave oven. How much does the microwave oven cost?,$0.20,0.2,100,2,1337,80,17,"{""answer"": ""$0.20"", ""confidence"": 100}",1,True
25,A box of mascara and a microwave oven together cost $14. The box of mascara costs $10 more than the microwave oven. How much does the microwave oven cost?,2,2.0,100,1,1211,83,14,"{""answer"": ""2"", ""confidence"": 100}",1,True
29,A hat and a coffee table together cost $1.20. The hat costs $1 more than the coffee table. How much does the coffee table cost?,0.05,0.1,100,3,1135,80,17,"{""answer"": ""0.05"", ""confidence"": 100}",1,False
22,A purse and a mixing bowl together cost $5.40. The purse costs $5 more than the mixing bowl. How much does the mixing bowl cost?,$0.20,0.2,100,2,1289,80,17,"{""answer"": ""$0.20"", ""confidence"": 100}",1,True
34,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,50,5.0,100,1,657,90,16,"{""answer"": ""50"", ""confidence"": 100}",1,False
36,A rice cooker and a sculpture together cost $130. The rice cooker costs $100 more than the sculpture. How much does the sculpture cost?,45,15.0,95,3,576,80,15,"{""answer"": ""45"", ""confidence"": 95}",1,False
31,A bag and a coffee table together cost $53. The bag costs $50 more than the coffee table. How much does the coffee table cost?,3,1.5,100,1,558,79,15,"{""answer"": ""3"", ""confidence"": 100}",1,False
30,A pencil and a keyboard together cost $14. The pencil costs $10 more than the keyboard. How much does the keyboard cost?,2,2.0,100,1,1033,76,14,"{""answer"": ""2"", ""confidence"": 100}",1,True
38,A speaker and a bottle of ouzo together cost $5.20. The speaker costs $5 more than the bottle of ouzo. How much does the bottle of ouzo cost?,0.60,0.1,100,2,1489,86,17,"{""answer"": ""0.60"", ""confidence"": 100}",1,False
44,A wall clock and a light bulb together cost $1.30. The wall clock costs $1 more than the light bulb. How much does the light bulb cost?,0.05,0.15,100,1,778,82,18,"{""answer"": ""0.05"", ""confidence"": 100}",1,False
33,A perfume and a bottle of ouzo together cost $120. The perfume costs $100 more than the bottle of ouzo. How much does the bottle of ouzo cost?,10,10.0,100,2,1174,87,15,"{""answer"": 10, ""confidence"": 100}",1,True
39,A set of crayons and a wallet together cost $5.20. The set of crayons costs $5 more than the wallet. How much does the wallet cost?,0.60,0.1,100,2,1317,83,17,"{""answer"": ""0.60"", ""confidence"": 100}",1,False
48,A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the bottle of ouzo cost?,2,2.0,100,1,834,85,15,"{""answer"": ""2"", ""confidence"": 100}",1,True
41,A pair of sunglasses and a light bulb together cost $130. The pair of sunglasses costs $100 more than the light bulb. How much does the light bulb cost?,15,15.0,100,2,995,85,15,"{""answer"": ""15"", ""confidence"": 100}",1,True
40,A rug and a sculpture together cost $54. The rug costs $50 more than the sculpture. How much does the sculpture cost?,17,2.0,89,2,1102,76,14,"{""answer"": ""17"", ""confidence"": 89}",1,False
45,A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the flashlight cost?,3,1.0,100,1,1126,76,14,"{""answer"": ""3"", ""confidence"": 100}",1,False
49,A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the toy cost?,3,1.5,100,1,938,76,15,"{""answer"": ""3"", ""confidence"": 100}",1,False
46,A keyboard and a pair of socks together cost $54. The keyboard costs $50 more than the pair of socks. How much does the pair of socks cost?,2,2.0,87,1,1213,82,13,"{""answer"": ""2"", ""confidence"": 87}",1,True
43,A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?,3,1.0,100,1,1181,80,14,"{""answer"": ""3"", ""confidence"": 100}",1,False
42,A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the ring cost?,0.10,0.1,85,2,1742,77,16,"{""answer"": ""0.10"", ""confidence"": 85}",1,True
47,A set of wine glasses and a pizza together cost $53. The set of wine glasses costs $50 more than the pizza. How much does the pizza cost?,PARSE_ERR,1.5,-1,2,2651,82,80,"{""answer"": ""1.5"", ""confidence"": 100}   Let's denote the cost of the pizza as \( x \). Then the cost of the wine glasses is \( x + 50 \). According to the problem, their total cost is $53:  \[ x + (x + 50) = 53 \]  Solving for \( x",1,False
