id,task,s1_answer,correct,s1_confidence,consistency_entropy,latency_ms,prompt_tokens,completion_tokens,s1_raw_output,samples_count,T_F
6,A coffee table and a mixing bowl together cost $52. The coffee table costs $50 more than the mixing bowl. How much does the mixing bowl cost?,PARSE_ERR,1.0,-1,1,6741,82,80,,1,False
32,A mixing bowl and a laundry detergent together cost $52. The mixing bowl costs $50 more than the laundry detergent. How much does the laundry detergent cost?,PARSE_ERR,1.0,-1,1,4828,82,80,,1,False
36,A rice cooker and a sculpture together cost $130. The rice cooker costs $100 more than the sculpture. How much does the sculpture cost?,PARSE_ERR,15.0,-1,1,4599,81,80,,1,False
48,A pear and a bottle of ouzo together cost $54. The pear costs $50 more than the bottle of ouzo. How much does the bottle of ouzo cost?,2,2.0,95,1,1208,89,14,"{""answer"": ""2"", ""confidence"": 95}",1,True
37,A pair of sunglasses and a toy together cost $13. The pair of sunglasses costs $10 more than the toy. How much does the toy cost?,PARSE_ERR,1.5,-1,1,5424,81,80,,1,False
43,A pair of leggings and a scarf together cost $52. The pair of leggings costs $50 more than the scarf. How much does the scarf cost?,PARSE_ERR,1.0,-1,0,5096,81,80,,1,False
31,A bag and a coffee table together cost $53. The bag costs $50 more than the coffee table. How much does the coffee table cost?,PARSE_ERR,1.5,-1,1,5334,80,80,,1,False
49,A pizza and a toy together cost $13. The pizza costs $10 more than the toy. How much does the toy cost?,PARSE_ERR,1.5,-1,2,3109,77,80,,1,False
46,A keyboard and a pair of socks together cost $54. The keyboard costs $50 more than the pair of socks. How much does the pair of socks cost?,PARSE_ERR,2.0,-1,1,4515,83,80,,1,False
29,A hat and a coffee table together cost $1.20. The hat costs $1 more than the coffee table. How much does the coffee table cost?,PARSE_ERR,0.1,-1,1,5872,81,80,,1,False
45,A blanket and a flashlight together cost $52. The blanket costs $50 more than the flashlight. How much does the flashlight cost?,PARSE_ERR,1.0,-1,1,7888,77,80,,1,False
42,A scarf and a ring together cost $1.20. The scarf costs $1 more than the ring. How much does the ring cost?,The ring costs $0.10.,0.1,95,1,13055,77,585,"{""answer"": ""The ring costs $0.10."", ""confidence"": 95}",1,True
