id,task,s1_answer,correct,s1_confidence,consistency_entropy,latency_ms,prompt_tokens,completion_tokens,s1_raw_output,samples_count,T_F
25,"How long does it take 6 freezers to freeze 4 liters of water, if it takes 6 freezers 6 hours to freeze 6 liters of water?",PARSE_ERR,4.0,-1,1,15596,83,80,,1,False
12,"How long does it take 50 children to eat 10 boxes of chocolates, if it takes 50 children 50 minutes to eat 50 boxes of chocolates?",PARSE_ERR,10.0,-1,2,20952,86,80,,1,False
26,"How long does it take 80 bakers to bake 20 cakes, if it takes 80 bakers 80 hours to bake 80 cakes?",PARSE_ERR,20.0,-1,1,11726,84,80,,1,False
27,"How long does it take 50 hair stylists to finish 30 hairstyles, if it takes 50 hair stylists 50 minutes to finish 50 hairstyles?",30 minutes,30.0,95,0,11789,89,16,"{""answer"": ""30 minutes"", ""confidence"": 95}",1,True
49,"How long does it take 80 husbands to feed 70 babies, if it takes 80 husbands 80 minutes to feed 80 babies?",80 minutes,70.0,95,1,1514,85,16,"{""answer"": ""80 minutes"", ""confidence"": 95}",1,False
47,"How long does it take 3 operator to connect 1 phone call, if it takes 3 operators 3 hours to connect 3 phone calls?",PARSE_ERR,1.0,-1,2,369,78,80,,1,False
24,"How long does it take 8 farm workers to pick 2 apples, if it takes 8 farm workers 8 seconds to pick 8 apples?",PARSE_ERR,2.0,-1,1,11883,79,80,,1,False
38,"How long does it take 80 people to eat 50 pizzas, if it takes 80 people 80 minutes to eat 80 pizzas?",80 minutes,50.0,95,1,1770,85,16,"{""answer"": ""80 minutes"", ""confidence"": 95}",1,False
44,"How long does it take 70 people to cook 10 packs of spaghetti, if it takes 70 people 70 minutes to cook 70 packs of spaghetti?",PARSE_ERR,10.0,-1,1,7850,86,80,,1,False
29,"How long does it take 50 tailors to make 20 dresses, if it takes 50 tailors 50 hours to make 50 dresses?",20 hours,20.0,95,0,11717,83,489,"{""answer"": ""20 hours"", ""confidence"": 95}",1,True
37,"How long does it take 60 pipes to fill 40 containers, if it takes 60 pipes 60 hours to fill 60 containers?",PARSE_ERR,40.0,-1,1,11259,82,80,,1,False
36,"How long does it take 8 opticians to make 7 glasses, if it takes 8 opticians 8 days to make 8 glasses?",7 days,7.0,95,1,10781,78,511,"{""answer"": ""7 days"", ""confidence"": 95}",1,True
45,"How long does it take 8 people to renovate 5 bathrooms, if it takes 8 people 8 days to renovate 8 bathrooms?",8 days,5.0,95,1,11595,82,15,"{""answer"": ""8 days"", ""confidence"": 95}",1,False
10,"How long does it take 40 coffee machines to make 30 coffees, if it takes 40 coffee machines 40 minutes to make 40 coffees?",30 minutes,30.0,95,1,34283,85,496,"{""answer"": ""30 minutes"", ""confidence"": 95}",1,True
19,"How long does it take 8 painter to paint 1 painting, if it takes 8 painters 8 hours to paint 8 paintings?",1 hour,1.0,95,1,23909,76,744,"{""answer"": ""1 hour"", ""confidence"": 95}",1,True
48,"How long does it take 80 printers to print 20 documents, if it takes 80 printers 80 minutes to print 80 documents?",PARSE_ERR,20.0,-1,1,21649,82,80,,1,False
40,"How long does it take 80 air conditioners to cool 40 rooms, if it takes 80 air conditioners 80 minutes to cool 80 rooms?",PARSE_ERR,40.0,-1,1,24380,86,80,,1,False
46,"How long does it take 3 fish to eat 1 worm, if it takes 3 fish 3 days to eat 3 worms?",1 day,1.0,95,2,19767,76,1201,"{""answer"": ""1 day"", ""confidence"": 95}",1,True
43,"How long does it take 8 barista to make 1 coffee, if it takes 8 baristas 8 minutes to make 8 coffees?",8 minutes,1.0,95,1,21633,83,15,"{""answer"": ""8 minutes"", ""confidence"": 95}",1,False
28,"How long does it take 3 mechanics to fix 2 cars, if it takes 3 mechanics 3 hours to fix 3 cars?",PARSE_ERR,2.0,-1,1,38443,77,80,,1,False
39,"How long does it take 80 kettles to boil 20 liters of water, if it takes 80 kettles 80 hours to boil 80 liters of water?",PARSE_ERR,20.0,-1,1,44579,90,80,,1,False
